horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
2,ファインライン,1,差し,差し,0.0,0.0,12,0.0,45.0,11.905,45.0-82.0,0.75,55.101,46.929,69.429,48.868,66.414,85.221,56.781,45.154,64.909,-0.834,56.783,56.796,-0.549,-0.29,-0.283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.367,0.334,0.614,0.85,1.0,84.955,36.664,56.59,79.248,73.015,53.137,65.0,56.057,0.0,0.0,61.209,48.8925,32.9,0.0,61.444,57.0,2.0,58.911,61.143,0.0,0.0,0.0,medium,0.69,0.69,0.0067
3,メイショウシンタケ,2,差し,差し,0.0,0.0,13,1.22,45.0,11.905,45.0-82.0,0.75,50.909,42.286,75.0,33.654,51.143,82.752,52.306,44.424,60.948,-1.0,53.043,52.59,-1.369,-0.921,-0.977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.198,0.209,0.48,0.833,1.0,83.293,19.772,48.991,78.929,70.087,47.757,65.0,54.82,9.818,9.818,57.657,42.96,32.8,0.0,48.049,57.0,2.0,54.589,56.317,0.0,0.0,0.0,medium,0.69,0.69,0.0067
4,ブエナオンダ,2,差し,差し,0.0,0.0,14,1.0,45.0,11.905,45.0-82.0,0.75,63.783,63.071,82.914,49.71,71.679,89.516,64.408,51.535,72.578,0.558,61.776,63.472,2.33,0.552,0.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.541,0.533,0.387,0.897,1.0,89.65,54.139,69.661,81.368,79.908,60.799,65.0,59.046,0.0,0.0,53.64,48.7725,33.8,0.0,38.73,58.0,4.0,82.421,59.314,0.0,0.0,0.0,medium,0.69,0.69,0.0067
8,サイルーン,4,差し,差し,0.0,0.0,15,3.0,45.0,11.905,45.0-82.0,0.75,61.565,60.071,83.043,59.881,73.579,75.992,62.486,50.257,65.857,-0.662,59.408,60.035,-0.015,0.152,0.252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.403,0.366,0.479,0.753,1.0,75.284,40.312,54.02,79.298,71.944,54.902,65.0,70.506,0.0,0.0,53.859,47.96,34.0,0.0,47.857,57.0,2.0,55.371,56.784,0.0,0.0,0.0,medium,0.69,0.69,0.0067
11,エコロアルバ,6,差し,差し,0.0,0.0,16,5.22,45.0,11.905,45.0-82.0,0.75,68.358,81.774,81.952,72.793,82.411,88.712,69.467,53.105,71.617,0.384,65.076,66.57,0.703,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.284,0.249,0.951,0.882,1.0,88.244,28.431,53.408,90.031,81.647,55.557,65.0,71.489,0.0,0.0,65.935,53.11470588235294,33.2,0.0,95.138,53.0,-4.0,50.476,69.964,0.0,0.0,0.0,medium,0.69,0.69,0.0067
14,ミニトランザット,7,差し,差し,0.0,0.0,17,6.0,45.0,11.905,45.0-82.0,0.75,63.924,88.857,65.014,78.465,88.586,88.21,66.412,51.889,71.381,0.341,63.737,65.869,2.796,0.882,1.216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.441,0.399,0.712,0.882,1.0,88.184,44.135,61.63,90.218,79.332,60.977,65.0,64.204,0.0,0.0,63.503,47.69,33.1,0.0,71.19,57.0,2.0,66.623,66.6,0.0,0.0,0.0,medium,0.69,0.69,0.0067
17,スイープアワーズ,8,差し,差し,0.0,0.0,18,7.0,45.0,11.905,45.0-82.0,0.75,57.766,53.357,62.0,72.819,81.336,89.021,61.196,48.669,66.945,-0.464,59.584,59.045,-1.655,0.182,0.089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.332,0.26,0.671,0.875,1.0,87.471,33.159,53.686,87.388,75.738,52.75,65.0,61.529,0.0,0.0,61.945,49.1175,33.0,0.0,67.092,57.0,2.0,63.25,63.985,0.0,0.0,0.0,medium,0.69,0.69,0.0067
13,メタルスピード,7,逃げ,逃げ,15.911,15.911,1,6.22,0.143,11.857,0.0-8.0,0.75,55.376,67.929,66.914,47.988,64.929,84.641,56.216,41.877,70.058,0.101,50.76,48.977,-2.458,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.88,0.88,0.0,0.846,1.0,84.579,87.975,86.447,63.349,71.792,62.864,65.0,43.786,0.0,0.0,41.197,49.9425,35.2,0.0,0.0,57.0,2.0,53.225,42.354,0.0,0.0,0.0,medium,1.036,1.036,0.01
16,スリールミニョン,8,逃げ,逃げ,15.834,15.834,2,7.0,0.22,11.857,0.0-8.0,0.75,58.593,51.571,77.714,50.537,64.857,84.635,59.552,46.168,69.242,-0.047,55.788,55.774,0.485,-0.458,-0.451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.678,0.689,0.084,0.847,1.0,84.658,67.761,75.976,72.287,74.256,61.796,65.0,47.169,0.0,0.0,45.541,47.445,34.1,0.0,8.403,55.0,-2.0,74.361,49.043,0.0,0.0,0.0,medium,1.036,1.036,0.01
6,シンフォーエバー,3,逃げ,逃げ,15.805,15.805,3,2.0,0.248,11.857,0.0-8.0,0.75,47.359,44.429,77.2,18.523,40.414,73.089,47.22,37.448,60.528,-1.0,46.752,46.378,0.289,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.758,0.772,0.0,0.74,1.0,73.953,75.778,75.766,48.583,62.656,56.699,65.0,35.905,0.0,0.0,41.542,46.3275,34.0,0.0,0.0,57.0,2.0,65.184,41.67,0.0,0.0,0.0,medium,1.036,1.036,0.01
1,スマートワイス,1,先行,先行,4.054,4.054,4,0.22,12.0,11.857,12.0-34.0,0.75,61.759,82.429,62.0,71.729,87.986,85.448,64.233,47.544,71.491,0.361,57.914,55.859,-2.769,-0.1,-0.437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.743,0.721,0.145,0.853,1.0,85.34,74.289,78.077,86.083,77.338,67.896,65.0,46.597,0.0,0.0,48.04,49.6225,33.8,0.0,14.53,57.0,2.0,68.197,50.37,0.0,0.0,0.0,medium,1.036,1.036,0.01
5,ファーヴェント,3,先行,先行,4.054,4.054,5,2.22,12.0,11.857,12.0-34.0,0.75,71.136,72.214,82.371,74.905,86.486,91.69,72.345,53.52,77.977,1.0,64.059,64.115,-0.889,0.937,0.926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.753,0.693,0.365,0.916,1.0,91.589,75.25,79.302,87.3,84.146,71.189,65.0,59.385,0.0,0.0,53.969,50.2275,33.0,0.0,36.508,57.0,2.0,65.879,57.322,0.0,0.0,0.0,medium,1.036,1.036,0.01
7,キープカルム,4,先行,先行,4.054,4.054,6,3.22,12.0,11.857,12.0-34.0,0.75,65.858,68.571,84.914,63.446,74.75,88.635,67.128,52.181,71.152,0.299,64.295,63.365,-2.599,0.976,0.802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.4,0.375,0.697,0.888,1.0,88.845,40.04,60.627,84.993,80.611,59.523,65.0,60.6,0.0,0.0,63.201,47.42,33.3,0.0,69.745,58.0,4.0,73.531,66.506,0.0,0.0,0.0,medium,1.036,1.036,0.01
9,ファンダム,5,先行,先行,4.054,4.054,7,4.22,12.0,11.857,12.0-34.0,0.75,63.871,82.0,84.357,51.437,63.521,87.216,63.77,49.532,70.51,0.183,59.845,59.006,-1.539,0.226,0.082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.637,0.551,0.232,0.862,1.0,86.195,63.708,69.102,69.023,76.246,62.336,65.0,56.598,0.0,0.0,50.176,51.63,32.5,0.0,23.163,57.0,2.0,70.164,53.601,0.0,0.0,0.0,medium,1.036,1.036,0.01
10,エルトンバローズ,5,先行,先行,4.054,4.054,8,4.0,12.0,11.857,12.0-34.0,0.75,61.303,60.286,89.043,44.204,60.9,85.265,61.664,50.016,73.093,0.652,57.661,59.604,2.87,-0.142,0.181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.685,0.712,0.0,0.853,1.0,85.252,68.477,77.526,66.017,76.242,64.395,65.0,63.535,0.0,0.0,43.68,50.615,33.6,0.0,0.0,58.0,4.0,70.602,47.744,0.0,0.0,0.0,medium,1.036,1.036,0.01
12,カズミクラーシュ,6,先行,先行,4.054,4.054,9,5.0,12.0,11.857,12.0-34.0,0.75,54.413,67.286,56.2,62.009,70.286,81.405,56.374,46.489,65.971,-0.641,55.665,56.589,2.482,-0.479,-0.317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.626,0.66,0.181,0.802,1.0,80.152,62.564,72.388,74.575,68.269,55.568,65.0,50.063,0.0,0.0,46.105,48.0675,34.2,0.0,18.132,57.0,2.0,86.084,52.298,0.0,0.0,0.0,medium,1.036,1.036,0.01
15,ショウナンアデイブ,7,先行,先行,4.054,4.054,10,6.22,12.0,11.857,12.0-34.0,0.75,64.346,43.071,84.4,63.621,73.186,83.151,65.43,51.789,72.368,0.52,61.058,59.596,-2.745,0.43,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.718,0.707,0.257,0.816,1.0,81.552,71.823,75.59,70.068,74.957,64.918,65.0,62.751,0.0,0.0,49.686,51.7525,33.9,0.0,25.675,57.0,2.0,72.95,54.475,0.0,0.0,0.0,medium,1.036,1.036,0.01
18,タガノエルピーダ,8,先行,先行,4.054,4.054,11,7.0,12.0,11.857,12.0-34.0,0.75,66.751,82.5,75.686,66.265,81.486,86.584,67.821,50.344,74.424,0.893,59.88,59.483,-1.153,0.232,0.161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.73,0.752,0.152,0.862,1.0,86.203,73.003,80.146,78.425,78.585,67.876,65.0,54.976,0.0,0.0,47.955,48.46,33.5,0.0,15.238,55.0,-2.0,63.292,50.452,0.0,0.0,0.0,medium,1.036,1.036,0.01
2,ファインライン,1,差し,差し,0.0,0.0,12,0.0,45.0,11.857,45.0-82.0,0.75,55.101,46.929,69.429,48.868,66.414,85.221,56.781,45.154,64.909,-0.834,56.783,56.796,-0.549,-0.29,-0.283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.367,0.334,0.614,0.85,1.0,84.955,36.664,56.59,79.248,73.015,53.137,65.0,56.057,0.0,0.0,61.209,48.8925,32.9,0.0,61.444,57.0,2.0,58.911,61.143,0.0,0.0,0.0,medium,1.036,1.036,0.01
3,メイショウシンタケ,2,差し,差し,0.0,0.0,13,1.22,45.0,11.857,45.0-82.0,0.75,50.909,42.286,75.0,33.654,51.143,82.752,52.306,44.424,60.948,-1.0,53.043,52.59,-1.369,-0.921,-0.977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.198,0.209,0.48,0.833,1.0,83.293,19.772,48.991,78.929,70.087,47.757,65.0,54.82,9.818,9.818,57.657,42.96,32.8,0.0,48.049,57.0,2.0,54.589,56.317,0.0,0.0,0.0,medium,1.036,1.036,0.01
4,ブエナオンダ,2,差し,差し,0.0,0.0,14,1.0,45.0,11.857,45.0-82.0,0.75,63.783,63.071,82.914,49.71,71.679,89.516,64.408,51.535,72.578,0.558,61.776,63.472,2.33,0.552,0.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.541,0.533,0.387,0.897,1.0,89.65,54.139,69.661,81.368,79.908,60.799,65.0,59.046,0.0,0.0,53.64,48.7725,33.8,0.0,38.73,58.0,4.0,82.421,59.314,0.0,0.0,0.0,medium,1.036,1.036,0.01
8,サイルーン,4,差し,差し,0.0,0.0,15,3.0,45.0,11.857,45.0-82.0,0.75,61.565,60.071,83.043,59.881,73.579,75.992,62.486,50.257,65.857,-0.662,59.408,60.035,-0.015,0.152,0.252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.403,0.366,0.479,0.753,1.0,75.284,40.312,54.02,79.298,71.944,54.902,65.0,70.506,0.0,0.0,53.859,47.96,34.0,0.0,47.857,57.0,2.0,55.371,56.784,0.0,0.0,0.0,medium,1.036,1.036,0.01
11,エコロアルバ,6,差し,差し,0.0,0.0,16,5.22,45.0,11.857,45.0-82.0,0.75,68.358,81.774,81.952,72.793,82.411,88.712,69.467,53.105,71.617,0.384,65.076,66.57,0.703,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.284,0.249,0.951,0.882,1.0,88.244,28.431,53.408,90.031,81.647,55.557,65.0,71.489,0.0,0.0,65.935,53.11470588235294,33.2,0.0,95.138,53.0,-4.0,50.476,69.964,0.0,0.0,0.0,medium,1.036,1.036,0.01
14,ミニトランザット,7,差し,差し,0.0,0.0,17,6.0,45.0,11.857,45.0-82.0,0.75,63.924,88.857,65.014,78.465,88.586,88.21,66.412,51.889,71.381,0.341,63.737,65.869,2.796,0.882,1.216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.441,0.399,0.712,0.882,1.0,88.184,44.135,61.63,90.218,79.332,60.977,65.0,64.204,0.0,0.0,63.503,47.69,33.1,0.0,71.19,57.0,2.0,66.623,66.6,0.0,0.0,0.0,medium,1.036,1.036,0.01
17,スイープアワーズ,8,差し,差し,0.0,0.0,18,7.0,45.0,11.857,45.0-82.0,0.75,57.766,53.357,62.0,72.819,81.336,89.021,61.196,48.669,66.945,-0.464,59.584,59.045,-1.655,0.182,0.089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.332,0.26,0.671,0.875,1.0,87.471,33.159,53.686,87.388,75.738,52.75,65.0,61.529,0.0,0.0,61.945,49.1175,33.0,0.0,67.092,57.0,2.0,63.25,63.985,0.0,0.0,0.0,medium,1.036,1.036,0.01
13,メタルスピード,7,逃げ,逃げ,21.215,21.215,1,6.22,0.19,11.81,0.0-8.0,0.75,55.376,67.929,66.914,47.988,64.929,84.641,56.216,41.877,70.058,0.101,50.76,48.977,-2.458,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.88,0.88,0.0,0.846,1.0,84.579,87.975,86.447,63.349,71.792,62.864,65.0,43.786,0.0,0.0,41.197,49.9425,35.2,0.0,0.0,57.0,2.0,53.225,42.354,0.0,0.0,0.0,medium,1.381,1.381,0.0134
16,スリールミニョン,8,逃げ,逃げ,21.112,21.112,2,7.0,0.293,11.81,0.0-8.0,0.75,58.593,51.571,77.714,50.537,64.857,84.635,59.552,46.168,69.242,-0.047,55.788,55.774,0.485,-0.458,-0.451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.678,0.689,0.084,0.847,1.0,84.658,67.761,75.976,72.287,74.256,61.796,65.0,47.169,0.0,0.0,45.541,47.445,34.1,0.0,8.403,55.0,-2.0,74.361,49.043,0.0,0.0,0.0,medium,1.381,1.381,0.0134
6,シンフォーエバー,3,逃げ,逃げ,21.074,21.074,3,2.0,0.331,11.81,0.0-8.0,0.75,47.359,44.429,77.2,18.523,40.414,73.089,47.22,37.448,60.528,-1.0,46.752,46.378,0.289,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.758,0.772,0.0,0.74,1.0,73.953,75.778,75.766,48.583,62.656,56.699,65.0,35.905,0.0,0.0,41.542,46.3275,34.0,0.0,0.0,57.0,2.0,65.184,41.67,0.0,0.0,0.0,medium,1.381,1.381,0.0134
1,スマートワイス,1,先行,先行,9.405,9.405,4,0.22,12.0,11.81,12.0-34.0,0.75,61.759,82.429,62.0,71.729,87.986,85.448,64.233,47.544,71.491,0.361,57.914,55.859,-2.769,-0.1,-0.437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.743,0.721,0.145,0.853,1.0,85.34,74.289,78.077,86.083,77.338,67.896,65.0,46.597,0.0,0.0,48.04,49.6225,33.8,0.0,14.53,57.0,2.0,68.197,50.37,0.0,0.0,0.0,medium,1.381,1.381,0.0134
5,ファーヴェント,3,先行,先行,9.405,9.405,5,2.22,12.0,11.81,12.0-34.0,0.75,71.136,72.214,82.371,74.905,86.486,91.69,72.345,53.52,77.977,1.0,64.059,64.115,-0.889,0.937,0.926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.753,0.693,0.365,0.916,1.0,91.589,75.25,79.302,87.3,84.146,71.189,65.0,59.385,0.0,0.0,53.969,50.2275,33.0,0.0,36.508,57.0,2.0,65.879,57.322,0.0,0.0,0.0,medium,1.381,1.381,0.0134
7,キープカルム,4,先行,先行,9.405,9.405,6,3.22,12.0,11.81,12.0-34.0,0.75,65.858,68.571,84.914,63.446,74.75,88.635,67.128,52.181,71.152,0.299,64.295,63.365,-2.599,0.976,0.802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.4,0.375,0.697,0.888,1.0,88.845,40.04,60.627,84.993,80.611,59.523,65.0,60.6,0.0,0.0,63.201,47.42,33.3,0.0,69.745,58.0,4.0,73.531,66.506,0.0,0.0,0.0,medium,1.381,1.381,0.0134
9,ファンダム,5,先行,先行,9.405,9.405,7,4.22,12.0,11.81,12.0-34.0,0.75,63.871,82.0,84.357,51.437,63.521,87.216,63.77,49.532,70.51,0.183,59.845,59.006,-1.539,0.226,0.082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.637,0.551,0.232,0.862,1.0,86.195,63.708,69.102,69.023,76.246,62.336,65.0,56.598,0.0,0.0,50.176,51.63,32.5,0.0,23.163,57.0,2.0,70.164,53.601,0.0,0.0,0.0,medium,1.381,1.381,0.0134
10,エルトンバローズ,5,先行,先行,9.405,9.405,8,4.0,12.0,11.81,12.0-34.0,0.75,61.303,60.286,89.043,44.204,60.9,85.265,61.664,50.016,73.093,0.652,57.661,59.604,2.87,-0.142,0.181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.685,0.712,0.0,0.853,1.0,85.252,68.477,77.526,66.017,76.242,64.395,65.0,63.535,0.0,0.0,43.68,50.615,33.6,0.0,0.0,58.0,4.0,70.602,47.744,0.0,0.0,0.0,medium,1.381,1.381,0.0134
12,カズミクラーシュ,6,先行,先行,9.405,9.405,9,5.0,12.0,11.81,12.0-34.0,0.75,54.413,67.286,56.2,62.009,70.286,81.405,56.374,46.489,65.971,-0.641,55.665,56.589,2.482,-0.479,-0.317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.626,0.66,0.181,0.802,1.0,80.152,62.564,72.388,74.575,68.269,55.568,65.0,50.063,0.0,0.0,46.105,48.0675,34.2,0.0,18.132,57.0,2.0,86.084,52.298,0.0,0.0,0.0,medium,1.381,1.381,0.0134
15,ショウナンアデイブ,7,先行,先行,9.405,9.405,10,6.22,12.0,11.81,12.0-34.0,0.75,64.346,43.071,84.4,63.621,73.186,83.151,65.43,51.789,72.368,0.52,61.058,59.596,-2.745,0.43,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.718,0.707,0.257,0.816,1.0,81.552,71.823,75.59,70.068,74.957,64.918,65.0,62.751,0.0,0.0,49.686,51.7525,33.9,0.0,25.675,57.0,2.0,72.95,54.475,0.0,0.0,0.0,medium,1.381,1.381,0.0134
18,タガノエルピーダ,8,先行,先行,9.405,9.405,11,7.0,12.0,11.81,12.0-34.0,0.75,66.751,82.5,75.686,66.265,81.486,86.584,67.821,50.344,74.424,0.893,59.88,59.483,-1.153,0.232,0.161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.73,0.752,0.152,0.862,1.0,86.203,73.003,80.146,78.425,78.585,67.876,65.0,54.976,0.0,0.0,47.955,48.46,33.5,0.0,15.238,55.0,-2.0,63.292,50.452,0.0,0.0,0.0,medium,1.381,1.381,0.0134
2,ファインライン,1,差し,差し,0.0,0.0,12,0.0,45.0,11.81,45.0-82.0,0.75,55.101,46.929,69.429,48.868,66.414,85.221,56.781,45.154,64.909,-0.834,56.783,56.796,-0.549,-0.29,-0.283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.367,0.334,0.614,0.85,1.0,84.955,36.664,56.59,79.248,73.015,53.137,65.0,56.057,0.0,0.0,61.209,48.8925,32.9,0.0,61.444,57.0,2.0,58.911,61.143,0.0,0.0,0.0,medium,1.381,1.381,0.0134
3,メイショウシンタケ,2,差し,差し,0.0,0.0,13,1.22,45.0,11.81,45.0-82.0,0.75,50.909,42.286,75.0,33.654,51.143,82.752,52.306,44.424,60.948,-1.0,53.043,52.59,-1.369,-0.921,-0.977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.198,0.209,0.48,0.833,1.0,83.293,19.772,48.991,78.929,70.087,47.757,65.0,54.82,9.818,9.818,57.657,42.96,32.8,0.0,48.049,57.0,2.0,54.589,56.317,0.0,0.0,0.0,medium,1.381,1.381,0.0134
4,ブエナオンダ,2,差し,差し,0.0,0.0,14,1.0,45.0,11.81,45.0-82.0,0.75,63.783,63.071,82.914,49.71,71.679,89.516,64.408,51.535,72.578,0.558,61.776,63.472,2.33,0.552,0.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.541,0.533,0.387,0.897,1.0,89.65,54.139,69.661,81.368,79.908,60.799,65.0,59.046,0.0,0.0,53.64,48.7725,33.8,0.0,38.73,58.0,4.0,82.421,59.314,0.0,0.0,0.0,medium,1.381,1.381,0.0134
8,サイルーン,4,差し,差し,0.0,0.0,15,3.0,45.0,11.81,45.0-82.0,0.75,61.565,60.071,83.043,59.881,73.579,75.992,62.486,50.257,65.857,-0.662,59.408,60.035,-0.015,0.152,0.252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.403,0.366,0.479,0.753,1.0,75.284,40.312,54.02,79.298,71.944,54.902,65.0,70.506,0.0,0.0,53.859,47.96,34.0,0.0,47.857,57.0,2.0,55.371,56.784,0.0,0.0,0.0,medium,1.381,1.381,0.0134
11,エコロアルバ,6,差し,差し,0.0,0.0,16,5.22,45.0,11.81,45.0-82.0,0.75,68.358,81.774,81.952,72.793,82.411,88.712,69.467,53.105,71.617,0.384,65.076,66.57,0.703,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.284,0.249,0.951,0.882,1.0,88.244,28.431,53.408,90.031,81.647,55.557,65.0,71.489,0.0,0.0,65.935,53.11470588235294,33.2,0.0,95.138,53.0,-4.0,50.476,69.964,0.0,0.0,0.0,medium,1.381,1.381,0.0134
14,ミニトランザット,7,差し,差し,0.0,0.0,17,6.0,45.0,11.81,45.0-82.0,0.75,63.924,88.857,65.014,78.465,88.586,88.21,66.412,51.889,71.381,0.341,63.737,65.869,2.796,0.882,1.216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.441,0.399,0.712,0.882,1.0,88.184,44.135,61.63,90.218,79.332,60.977,65.0,64.204,0.0,0.0,63.503,47.69,33.1,0.0,71.19,57.0,2.0,66.623,66.6,0.0,0.0,0.0,medium,1.381,1.381,0.0134
17,スイープアワーズ,8,差し,差し,0.0,0.0,18,7.0,45.0,11.81,45.0-82.0,0.75,57.766,53.357,62.0,72.819,81.336,89.021,61.196,48.669,66.945,-0.464,59.584,59.045,-1.655,0.182,0.089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.332,0.26,0.671,0.875,1.0,87.471,33.159,53.686,87.388,75.738,52.75,65.0,61.529,0.0,0.0,61.945,49.1175,33.0,0.0,67.092,57.0,2.0,63.25,63.985,0.0,0.0,0.0,medium,1.381,1.381,0.0134
13,メタルスピード,7,逃げ,逃げ,26.518,26.518,1,6.22,0.238,11.762,0.0-8.0,0.75,55.376,67.929,66.914,47.988,64.929,84.641,56.216,41.877,70.058,0.101,50.76,48.977,-2.458,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.88,0.88,0.0,0.846,1.0,84.579,87.975,86.447,63.349,71.792,62.864,65.0,43.786,0.0,0.0,41.197,49.9425,35.2,0.0,0.0,57.0,2.0,53.225,42.354,0.0,0.0,0.0,medium,1.726,1.726,0.0167
16,スリールミニョン,8,逃げ,逃げ,26.39,26.39,2,7.0,0.366,11.762,0.0-8.0,0.75,58.593,51.571,77.714,50.537,64.857,84.635,59.552,46.168,69.242,-0.047,55.788,55.774,0.485,-0.458,-0.451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.678,0.689,0.084,0.847,1.0,84.658,67.761,75.976,72.287,74.256,61.796,65.0,47.169,0.0,0.0,45.541,47.445,34.1,0.0,8.403,55.0,-2.0,74.361,49.043,0.0,0.0,0.0,medium,1.726,1.726,0.0167
6,シンフォーエバー,3,逃げ,逃げ,26.342,26.342,3,2.0,0.413,11.762,0.0-8.0,0.75,47.359,44.429,77.2,18.523,40.414,73.089,47.22,37.448,60.528,-1.0,46.752,46.378,0.289,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.758,0.772,0.0,0.74,1.0,73.953,75.778,75.766,48.583,62.656,56.699,65.0,35.905,0.0,0.0,41.542,46.3275,34.0,0.0,0.0,57.0,2.0,65.184,41.67,0.0,0.0,0.0,medium,1.726,1.726,0.0167
1,スマートワイス,1,先行,先行,14.756,14.756,4,0.22,12.0,11.762,12.0-34.0,0.75,61.759,82.429,62.0,71.729,87.986,85.448,64.233,47.544,71.491,0.361,57.914,55.859,-2.769,-0.1,-0.437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.743,0.721,0.145,0.853,1.0,85.34,74.289,78.077,86.083,77.338,67.896,65.0,46.597,0.0,0.0,48.04,49.6225,33.8,0.0,14.53,57.0,2.0,68.197,50.37,0.0,0.0,0.0,medium,1.726,1.726,0.0167
5,ファーヴェント,3,先行,先行,14.756,14.756,5,2.22,12.0,11.762,12.0-34.0,0.75,71.136,72.214,82.371,74.905,86.486,91.69,72.345,53.52,77.977,1.0,64.059,64.115,-0.889,0.937,0.926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.753,0.693,0.365,0.916,1.0,91.589,75.25,79.302,87.3,84.146,71.189,65.0,59.385,0.0,0.0,53.969,50.2275,33.0,0.0,36.508,57.0,2.0,65.879,57.322,0.0,0.0,0.0,medium,1.726,1.726,0.0167
7,キープカルム,4,先行,先行,14.756,14.756,6,3.22,12.0,11.762,12.0-34.0,0.75,65.858,68.571,84.914,63.446,74.75,88.635,67.128,52.181,71.152,0.299,64.295,63.365,-2.599,0.976,0.802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.4,0.375,0.697,0.888,1.0,88.845,40.04,60.627,84.993,80.611,59.523,65.0,60.6,0.0,0.0,63.201,47.42,33.3,0.0,69.745,58.0,4.0,73.531,66.506,0.0,0.0,0.0,medium,1.726,1.726,0.0167
